Scenario,Replication,1209L,1210L,1211L,1226L,1231L,1232L,1233L,1251L,1262L,1269L,1278L,1293L,1295L,1296L,1297L,2601L,2608L,2610L,2613L,2620L,2639L,2646L,2647L,4452L,4484L,4485L,4486L,4496L,4859L,4868L,SystemL,1209W,1210W,1211W,1226W,1231W,1232W,1233W,1251W,1262W,1269W,1278W,1293W,1295W,1296W,1297W,2601W,2608W,2610W,2613W,2620W,2639W,2646W,2647W,4452W,4484W,4485W,4486W,4496W,4859W,4868W
alternative14,4,1.536849142,1.550746304,1.500770904,1.938915779,1.68130485,1.762138467,1.818846454,1.90302822,1.686708699,1.703400715,1.772594794,1.622421375,1.573371272,1.820449926,1.671989908,1.694589932,1.721255072,1.681489476,1.630133506,1.641601233,1.617630011,1.617392366,1.657910442,1.684318326,1.717198721,2.046118275,1.842863132,1.879139802,1.91152288,1.703739464,51.59043945,0.403929981,0.176371862,0.302670279,0.821275336,0.710369442,0.668081465,1.5563635,0.492826651,0.653930161,1.155613485,0.616292173,0.416848791,0.431080134,1.875339985,0.654806333,0.569787762,0.567703163,0.402067004,0.489447925,0.34896749,0.454432035,0.455054288,0.483268978,0.571467411,0.983528953,3.547545533,0.779381744,0.999000183,0.9340961,0.46548366
alternative14,5,1.568586596,1.534825483,1.603174742,1.908458333,1.751505026,1.811217349,1.820759031,1.850787131,1.864550971,1.853226561,1.677284804,1.571934641,1.579421729,1.909325902,1.675137504,1.789171654,1.724733141,1.615355186,1.648069421,1.747544213,1.67122408,1.612446095,1.689897379,1.69271966,1.84950935,1.967397781,1.765878917,1.754702182,1.823173295,1.648779566,51.98079772,0.421074353,0.174659343,0.30948069,0.801100448,0.743804123,0.694589851,1.420125171,0.486867258,0.677726782,1.204995137,0.603703981,0.426486402,0.441162046,1.987610001,0.646919048,0.555194919,0.550781029,0.39694735,0.455902631,0.345280122,0.453706071,0.440725428,0.492103191,0.542786554,0.972421533,3.050264764,0.715525732,0.951116096,0.941503798,0.466425024
alternative14,6,1.534902213,1.56406433,1.506693301,1.918406817,1.610488345,1.735771053,1.953296225,1.828469852,1.765006945,1.952032493,1.662490567,1.597250273,1.57360379,1.776074988,1.718003765,1.702288915,1.853212573,1.599041223,1.656302597,1.632096652,1.606902912,1.631632023,1.661294803,1.729468159,1.661268835,2.164677653,1.766813021,1.824006469,1.954940508,1.64459178,51.78509308,0.40216459,0.176057023,0.303981646,0.850924506,0.703304789,0.686829076,1.625646907,0.468987019,0.680465505,1.204506389,0.631325532,0.433423711,0.436138358,1.872465852,0.66574169,0.543042986,0.570515333,0.399105192,0.47094842,0.340020136,0.458477664,0.472921781,0.492420151,0.584065195,0.899699392,3.509766556,0.729544298,0.965994276,0.932734145,0.463592552
alternative14,7,1.499658051,1.561681638,1.550617382,1.877739529,1.676665818,1.619582531,1.833410684,1.790595971,1.730177047,1.880413522,1.701706595,1.612224372,1.568583105,1.71450893,1.780525723,1.761518027,1.755714335,1.577146459,1.64132205,1.680041956,1.630081231,1.540004941,1.680409856,1.722969327,1.697903253,1.802734812,1.695884555,1.869500794,1.866400016,1.619838176,50.93956069,0.40514346,0.178211221,0.308614768,0.818577377,0.711887389,0.657819589,1.58401985,0.485869359,0.669545346,1.154224679,0.624082805,0.428847303,0.436262401,1.902667319,0.669547042,0.578716943,0.555574404,0.392963511,0.465242262,0.345887148,0.447058823,0.444217171,0.495228616,0.569393514,0.951955393,3.145350788,0.732584082,0.985651765,0.931679584,0.473299441
alternative14,8,1.574543738,1.564419552,1.558889539,1.906403144,1.698315876,1.76947799,1.851619908,1.841268593,1.757221936,1.935897264,1.786579859,1.629554665,1.621693881,1.802142478,1.701372483,1.716117398,1.798485049,1.559492387,1.655516576,1.63967546,1.511735335,1.598471258,1.67886709,1.783319442,1.724652208,1.997263274,1.738812231,1.958064652,1.861833923,1.675778511,51.8974857,0.412212456,0.173810627,0.30947328,0.809434106,0.709105102,0.675496569,1.558941497,0.477564681,0.68597444,1.217649248,0.620738139,0.424104334,0.432801694,1.795257491,0.656842557,0.569986819,0.556527072,0.393461018,0.466479776,0.334368804,0.430878955,0.460013921,0.474624932,0.567628462,0.976718306,3.286685334,0.702930787,0.957649623,0.923219916,0.462700589
alternative14,9,1.541412856,1.503292409,1.549875579,1.931825706,1.665445593,1.73680503,1.872688336,1.824715439,1.723494196,1.94167951,1.778148544,1.600639548,1.626816909,1.887878903,1.716715143,1.70372759,1.776820633,1.647587398,1.673156139,1.673094672,1.617373403,1.550622339,1.624054628,1.732604477,1.883830849,2.044670075,1.888753473,1.980933314,1.873645588,1.710213043,52.28252132,0.423686026,0.16959125,0.306632756,0.810540263,0.736585141,0.668761786,1.492512772,0.484016273,0.659837024,1.193356285,0.628375582,0.434822379,0.431036288,1.920459318,0.655877266,0.548929218,0.569058651,0.408822686,0.462508119,0.339490473,0.448175563,0.463064324,0.497453865,0.577455373,0.967537085,2.864599715,0.755546643,1.00509501,0.913687743,0.477330251
alternative14,10,1.570053276,1.589463804,1.563704188,1.924633024,1.678276171,1.823320762,1.819415909,1.888966976,1.719518596,1.86983659,1.762149122,1.637916249,1.615073328,1.885380436,1.709306519,1.761370171,1.779922239,1.683418325,1.67599742,1.656207417,1.638963423,1.656827625,1.756331851,1.691593514,1.692210047,2.172348816,1.797595441,1.8327051,1.895518706,1.686509384,52.43453443,0.412557233,0.175534152,0.312849189,0.806920636,0.717845751,0.676727572,1.54810533,0.479274634,0.66377099,1.259122764,0.626231646,0.422851075,0.432108223,1.908030945,0.644094308,0.558568953,0.569457337,0.412406183,0.454907109,0.338842825,0.448674644,0.457230998,0.503815351,0.562096175,0.931904127,3.294096033,0.744507867,0.970350736,0.95629212,0.47452641
alternative14,11,1.589138897,1.551688483,1.624006688,1.891562742,1.726959067,1.817376476,1.885855868,1.880979518,1.682907721,1.783160338,1.659246183,1.622733027,1.572127769,1.995201046,1.741441391,1.713019489,1.811382803,1.603977414,1.699479233,1.611626876,1.672452424,1.583315108,1.705913636,1.732818954,1.769223882,1.900657848,1.703789677,1.954139511,1.860067223,1.68652494,52.03277423,0.413498765,0.176853084,0.316086823,0.807333062,0.713759775,0.688574761,1.444555258,0.492398671,0.657748355,1.178289208,0.60846194,0.429161906,0.439621009,1.980131528,0.67371727,0.557166638,0.586204578,0.406368035,0.459816218,0.338964947,0.451729725,0.461902492,0.489926126,0.579330329,0.985357418,3.131361445,0.743890312,0.983741947,0.911787349,0.475400927
alternative14,12,1.597083208,1.560644188,1.610258791,1.93276172,1.602471499,1.686515912,1.802619928,1.839904404,1.773344595,1.831616857,1.692609331,1.568480177,1.553401715,1.744957576,1.594746846,1.704357711,1.753437632,1.561835688,1.598849563,1.681236228,1.644920344,1.59591508,1.685384816,1.698228339,1.728527625,2.056530393,1.810105772,1.781568343,1.840396785,1.558722771,51.09143384,0.422403059,0.175753017,0.315125037,0.794121586,0.718414234,0.659614127,1.53281604,0.473574247,0.674682477,1.137645849,0.651151049,0.436899868,0.436093821,1.784434541,0.650312965,0.554556723,0.546933959,0.411783173,0.469759357,0.337388137,0.452570687,0.46176257,0.483721166,0.558310031,0.91929171,2.939520146,0.737543731,0.953198716,0.961627164,0.452396588
alternative14,13,1.585233811,1.585901709,1.59219036,2.027027485,1.722294039,1.895204743,1.878870719,1.896566338,1.778337273,1.85069732,1.718910951,1.647354095,1.61985828,1.825779004,1.756633555,1.764736383,1.887236914,1.621130682,1.650347052,1.718153388,1.604403732,1.706243752,1.661749756,1.847314488,1.706122243,1.959672741,1.866221709,1.934151438,2.023628921,1.757175365,53.08914825,0.414892042,0.173453278,0.309739001,0.831435909,0.719092386,0.678613285,1.521975775,0.467902522,0.658789474,1.157425757,0.615556737,0.440177065,0.449335523,1.852517711,0.672103385,0.555517067,0.569016155,0.405365112,0.468592343,0.348234056,0.450048768,0.469766,0.494938783,0.554183751,0.961026985,3.177054065,0.75218825,1.000735638,0.926673184,0.474590626
alternative14,14,1.631232504,1.633831002,1.611100984,1.892390729,1.652103334,1.760721973,1.852507122,1.87769988,1.826472079,1.759364903,1.707073914,1.623198064,1.622683028,1.865433503,1.721197883,1.668560539,1.778579215,1.686676817,1.697634455,1.693148531,1.623772413,1.662923312,1.646457085,1.753069994,1.821433575,2.195708452,1.809969137,1.86942451,1.899123329,1.679887506,52.52337977,0.425328715,0.179233097,0.308987079,0.790871395,0.709258264,0.673623101,1.621549102,0.479222941,0.682245283,1.119319402,0.626887162,0.427183925,0.427544018,1.903229366,0.699959957,0.562991285,0.550062467,0.399730257,0.473099841,0.341414034,0.452006464,0.466119732,0.497043648,0.567082964,0.974982047,3.13973093,0.745453909,0.992345852,0.921592443,0.476033568
alternative14,15,1.58509856,1.53880043,1.582384879,1.899910658,1.693362576,1.853655267,1.795225775,1.838065451,1.706800134,1.763804577,1.736513061,1.619739442,1.545099941,1.875754444,1.698446547,1.73120928,1.752498418,1.575477711,1.579112683,1.693975012,1.68091602,1.558748235,1.690694754,1.707049717,1.716170393,2.13971048,1.799308712,1.870901695,1.835858816,1.702324205,51.76661787,0.407369908,0.176132746,0.304324373,0.812162641,0.714350903,0.688522337,1.462813968,0.477803229,0.667064777,1.150084135,0.611616496,0.427463756,0.431904362,1.875535795,0.667785751,0.558263026,0.550228532,0.393502066,0.44838208,0.339062091,0.466237243,0.46643191,0.483220939,0.568228332,0.9089738,3.246106269,0.779196327,0.937841194,0.923360294,0.48051586
alternative14,16,1.602739853,1.570025757,1.537526635,1.885184503,1.702517943,1.754279126,1.801696019,1.874293604,1.828524684,1.822878022,1.733834121,1.640156529,1.561259494,1.784625694,1.69566983,1.683334428,1.771626245,1.653513325,1.62305981,1.689630232,1.60221491,1.60173548,1.653440971,1.646508134,1.676272971,1.955994931,1.873806821,1.974055958,1.816409981,1.704411124,51.72122714,0.40850823,0.177818743,0.303702863,0.781438456,0.719843242,0.672030328,1.519167015,0.472222298,0.690240514,1.189536262,0.633457962,0.432199735,0.422037705,1.976227124,0.668659939,0.559811282,0.55845017,0.408946639,0.454518812,0.346578483,0.446866939,0.459825054,0.470858694,0.553833275,0.916031292,3.113574048,0.775516965,0.974059372,0.917490236,0.452692374
alternative14,17,1.568608716,1.559688613,1.5251316,1.849937457,1.663871218,1.853760709,1.868999995,1.862300095,1.751861969,1.869483853,1.745063528,1.533187979,1.622958083,1.927898261,1.700444592,1.844885834,1.77317944,1.58425047,1.675721696,1.695444502,1.618272383,1.593909943,1.685534175,1.675462799,1.675939496,2.132885044,1.898015849,1.810737856,1.773844938,1.703102256,52.04438335,0.418907235,0.175178576,0.3047182,0.802653942,0.700420823,0.657322752,1.634295066,0.481174548,0.669116388,1.167322254,0.62865936,0.414757035,0.429873112,1.832677277,0.660651947,0.594065051,0.550655879,0.398568682,0.459774632,0.345455916,0.451394295,0.461605431,0.484915607,0.55046793,0.897873047,3.456144096,0.753325017,0.968784952,0.914235214,0.469648767
alternative14,18,1.550037881,1.514441529,1.558516856,1.86516141,1.726803913,1.739631474,1.631314104,1.841081876,1.744845574,1.733578035,1.7131976,1.622407587,1.582341383,1.844710626,1.768950807,1.676106115,1.694157058,1.657730798,1.684821108,1.731328658,1.575843165,1.631164103,1.599715653,1.757373008,1.655509554,2.054536557,1.831463888,1.862013644,1.882024331,1.672307004,51.4031153,0.419529931,0.178417216,0.310991213,0.816375045,0.745971027,0.673411073,1.437647954,0.472080439,0.669258968,1.15332664,0.60741581,0.430750388,0.453495833,1.858821735,0.680269476,0.547007786,0.541401687,0.402737494,0.451841555,0.337671429,0.44713565,0.464279492,0.478863797,0.578055347,0.938239763,3.159678488,0.751618189,0.964487835,0.853117422,0.491424257
alternative14,19,1.541098924,1.505086416,1.524819708,1.816506466,1.710407436,1.699350188,1.877811149,1.84436799,1.70438894,1.756644172,1.67195573,1.595709929,1.630879874,1.790340844,1.67081761,1.702522844,1.689539899,1.621252597,1.635820948,1.641989247,1.508161464,1.557765487,1.555088175,1.683337723,1.714972428,1.696155441,1.749585048,1.836467687,1.790622886,1.569641974,50.29310922,0.415399669,0.174332927,0.300833064,0.792138376,0.74263444,0.687759343,1.522918406,0.498879905,0.653552816,1.169355603,0.582616943,0.434934861,0.442122363,1.818340513,0.651289733,0.571159283,0.546236377,0.402667461,0.486712288,0.333359629,0.442710789,0.458010199,0.480147521,0.561886216,0.934257216,3.137961034,0.758883334,0.962227732,0.920802905,0.4576773
alternative14,20,1.545660595,1.563222663,1.581971848,1.871269528,1.666331562,1.740010021,1.874471781,1.788502004,1.729657863,1.846463594,1.707722369,1.552079057,1.652477821,2.036751909,1.793550462,1.646067119,1.787995189,1.602252712,1.682650445,1.6551719,1.541046657,1.602705076,1.744776096,1.695086102,1.687973365,2.224965636,1.812234667,1.876591311,1.863635048,1.690518479,52.06381288,0.411361606,0.175205313,0.308084965,0.79328168,0.748156514,0.68873277,1.534653738,0.483035641,0.685871349,1.187012034,0.581125698,0.418273137,0.439677565,1.91401128,0.672146451,0.559451976,0.569058858,0.40491103,0.46760624,0.341569555,0.44138775,0.456647271,0.500279837,0.564618035,0.928775939,3.337569988,0.741953275,0.945883359,0.92171039,0.479170996
alternative2,1,1.522932532,1.56234396,1.606057594,1.844544126,1.672772945,1.792756585,1.901880298,1.601588497,1.732918299,1.947131288,1.724902398,1.614181111,1.609383637,1.913369422,1.75246222,1.72269194,1.795841977,1.610186413,1.610625238,1.619643896,1.671455738,1.663173828,1.693708977,1.731278269,1.694591297,1.965539592,1.715458762,1.882587895,1.855003565,1.695485551,51.72649785,0.415815533,0.175167583,0.312510035,0.809591703,0.696879842,0.677832027,1.492357932,0.494403192,0.672111041,1.211684089,0.601697621,0.418044026,0.446530919,1.909147539,0.654155372,0.565135323,0.549280469,0.394188501,0.461388787,0.331215333,0.458288466,0.470923243,0.485665337,0.569117666,0.911187377,3.33134311,0.714075451,0.975117579,0.933242665,0.460077526
alternative2,2,1.570358611,1.60459823,1.509140464,1.821676346,1.648891934,1.735094908,2.086481968,1.6545385,1.764166141,1.839930166,1.726994035,1.605126741,1.543841626,1.903148166,1.746844645,1.701622112,1.74341444,1.648867215,1.63252912,1.627276217,1.605115524,1.683846632,1.671736197,1.760028272,1.738135804,1.937862733,1.713228265,1.839007754,1.905967303,1.651094584,51.62056465,0.404406742,0.177332052,0.310027957,0.79684506,0.711192819,0.672310286,1.545135362,0.483744434,0.67438833,1.14321549,0.616020175,0.43318216,0.43247592,1.834359678,0.650412259,0.562530227,0.559922398,0.401341932,0.457396686,0.336609642,0.455314689,0.455135411,0.482333788,0.585591662,0.938245593,3.30264024,0.769115929,0.996381377,0.92988348,0.478786026
alternative2,3,1.570565795,1.588473449,1.548900131,1.857057376,1.596160284,1.699774674,1.850946747,1.671025778,1.755459775,1.82342835,1.777352251,1.571401274,1.65234463,1.84153118,1.701152927,1.668808769,1.743415838,1.661624099,1.660491056,1.648822764,1.654980337,1.552887969,1.662971262,1.653796262,1.758437982,1.953741181,1.928946083,1.845236349,1.852962746,1.690722648,51.44341997,0.41503069,0.173406685,0.297119708,0.807464953,0.725439784,0.670336409,1.685262924,0.47935747,0.669524635,1.093419013,0.627437668,0.433338007,0.436631878,1.968865804,0.668489473,0.564685853,0.550545581,0.408640718,0.471581374,0.338616007,0.447183876,0.44677592,0.484752478,0.550531952,0.944058954,3.409321429,0.76366984,0.989682264,0.93454947,0.463208581
alternative2,4,1.536834574,1.565336501,1.486284694,1.940448693,1.723698143,1.761776434,2.043598067,1.659586178,1.755756671,1.815943871,1.76395834,1.594812975,1.571115041,1.942763874,1.677700308,1.693834302,1.75139309,1.671857406,1.647644948,1.650006571,1.619176126,1.609803047,1.628834309,1.687434609,1.70568135,2.020839187,1.867309052,1.908038411,1.912248521,1.705432061,51.91914736,0.407939874,0.177414639,0.304006104,0.807671543,0.731425294,0.671549388,1.49472823,0.487916888,0.66880845,1.160393396,0.619576926,0.42408006,0.42833466,1.862826957,0.649612022,0.567132713,0.562171138,0.398770908,0.489803618,0.345661004,0.449599137,0.448311223,0.479441998,0.575500805,0.975012878,3.653342847,0.772036838,1.018112775,0.938258314,0.469865805
alternative2,5,1.550569593,1.540126924,1.602567947,1.980510975,1.722248908,1.81340602,1.93458086,1.595243938,1.897593211,1.988872275,1.636281145,1.610206621,1.5345774,1.82062742,1.731461456,1.807946628,1.733159102,1.681756995,1.619517194,1.723202328,1.647081138,1.632106023,1.699608742,1.728975414,1.855116033,2.126086261,1.774190057,1.816299955,1.822750031,1.6550122,52.28168279,0.415746976,0.174710399,0.307958772,0.830415726,0.734955526,0.688046796,1.431147214,0.483261477,0.684921067,1.136264458,0.600693179,0.434566702,0.438504165,1.962977352,0.658443423,0.566244516,0.549539011,0.395710347,0.450963593,0.344093183,0.460635168,0.44542302,0.489193993,0.551516622,0.968588502,3.070755199,0.71863022,0.967468337,0.931214806,0.460685355
alternative2,6,1.566196696,1.58294851,1.533151104,1.998528356,1.657958947,1.711957294,2.001496218,1.600615042,1.832032275,2.039757438,1.644706507,1.60542333,1.551489569,1.801882903,1.720874168,1.667241712,1.808265514,1.607638203,1.6521054,1.63977908,1.582339689,1.608685235,1.651120006,1.75048671,1.688777637,2.234884528,1.775402959,1.827658115,1.998303256,1.64112071,51.98282711,0.412009673,0.176499577,0.310381429,0.857849401,0.71104524,0.671862695,1.566403864,0.471539619,0.679617567,1.185519685,0.642441355,0.431575637,0.430259687,1.937897474,0.656794561,0.540540974,0.559084489,0.39728038,0.466989939,0.341028578,0.450681245,0.477609053,0.495317789,0.583770564,0.909130014,3.394758054,0.724773509,0.970755404,0.924614888,0.46507227
alternative2,7,1.492907282,1.563841886,1.538172325,1.876245788,1.699915353,1.728473218,1.939370357,1.616053976,1.759058512,1.961250471,1.679624978,1.575857166,1.542082065,1.776024887,1.770962996,1.804757276,1.776899263,1.63067398,1.649863072,1.647802369,1.606261408,1.553493766,1.676657678,1.699340297,1.756406094,1.928289622,1.733494419,1.832612668,1.857317123,1.611477026,51.28518732,0.397499676,0.177669239,0.30870347,0.83215567,0.720870316,0.676833286,1.628472089,0.490650195,0.666091792,1.12651017,0.617251799,0.428538946,0.428729784,1.952554246,0.656249798,0.591583212,0.551610572,0.397093122,0.471058324,0.337873695,0.450473501,0.450738344,0.487970103,0.572131279,0.985423926,3.171429686,0.753776801,0.979105575,0.903163443,0.467250804
alternative2,8,1.559069298,1.572241927,1.570394332,1.912656649,1.674975956,1.756150232,2.014176892,1.591745879,1.763114383,2.091587591,1.756137096,1.669118809,1.602741885,1.84082321,1.679569046,1.706964289,1.750645198,1.610066541,1.66992785,1.691725773,1.50859713,1.613643594,1.7095989,1.730203585,1.77118538,1.982880163,1.767723568,1.925375365,1.881494356,1.679525741,52.05406062,0.402456943,0.174249736,0.312918917,0.817267054,0.708265887,0.651449091,1.499231519,0.479941328,0.686706806,1.221662155,0.624713488,0.418134067,0.437178188,1.787063195,0.653820201,0.558197402,0.548557804,0.40199836,0.464948932,0.338272913,0.429473834,0.46015028,0.487716562,0.566500419,0.93818788,3.302974196,0.710381402,0.969350182,0.936210651,0.46587749
